Material,Z_Average,Z_Weighted_Average,Z_Max,Z_Min,Z_Std_dev,Z_Weighted_Std_dev,Electronegativity_Average,Electronegativity_Weighted_Average,Electronegativity_Max,Electronegativity_Min,Electronegativity_Std_dev,Electronegativity_Weighted_Std_dev,IonizationPotential_Average,IonizationPotential_Weighted_Average,IonizationPotential_Max,IonizationPotential_Min,IonizationPotential_Std_dev,IonizationPotential_Weighted_Std_dev,ElectronAffinity_Average,ElectronAffinity_Weighted_Average,ElectronAffinity_Max,ElectronAffinity_Min,ElectronAffinity_Std_dev,ElectronAffinity_Weighted_Std_dev,HOMO_Average,HOMO_Weighted_Average,HOMO_Max,HOMO_Min,HOMO_Std_dev,HOMO_Weighted_Std_dev,LUMO_Average,LUMO_Weighted_Average,LUMO_Max,LUMO_Min,LUMO_Std_dev,LUMO_Weighted_Std_dev,r_s_orbital_Average,r_s_orbital_Weighted_Average,r_s_orbital_Max,r_s_orbital_Min,r_s_orbital_Std_dev,r_s_orbital_Weighted_Std_dev,r_p_orbital_Average,r_p_orbital_Weighted_Average,r_p_orbital_Max,r_p_orbital_Min,r_p_orbital_Std_dev,r_p_orbital_Weighted_Std_dev,r_atomic_nonbonded_Average,r_atomic_nonbonded_Weighted_Average,r_atomic_nonbonded_Max,r_atomic_nonbonded_Min,r_atomic_nonbonded_Std_dev,r_atomic_nonbonded_Weighted_Std_dev,r_valence_lastorbital_Average,r_valence_lastorbital_Weighted_Average,r_valence_lastorbital_Max,r_valence_lastorbital_Min,r_valence_lastorbital_Std_dev,r_valence_lastorbital_Weighted_Std_dev,Valence_Average,Valence_Weighted_Average,Valence_Max,Valence_Min,Valence_Std_dev,Valence_Weighted_Std_dev,PeriodicColumn_upto18_Average,PeriodicColumn_upto18_Weighted_Average,PeriodicColumn_upto18_Max,PeriodicColumn_upto18_Min,PeriodicColumn_upto18_Std_dev,PeriodicColumn_upto18_Weighted_Std_dev,NumberUnfilledOrbitals_Average,NumberUnfilledOrbitals_Weighted_Average,NumberUnfilledOrbitals_Max,NumberUnfilledOrbitals_Min,NumberUnfilledOrbitals_Std_dev,NumberUnfilledOrbitals_Weighted_Std_dev,Polarizability_Average,Polarizability_Weighted_Average,Polarizability_Max,Polarizability_Min,Polarizability_Std_dev,Polarizability_Weighted_Std_dev,Heat of formation,Energy above convex hull
Ni2Se2,31.0,31.0,34,28,3.0,4.2426,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-7,-10,1.5,2.1213,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-4,-6,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.0,13.0,16,10,3.0,4.2426,13.0,13.0,16,10,3.0,4.2426,2.0,2.0,2,2,0.0,0.0,37.0,37.0,48,26,11.0,15.5563,-0.01,0.28
Os2O2,42.0,42.0,76,8,34.0,48.0833,2.5,2.5,3,2,0.5,0.7071,-12.5,-12.5,-9,-16,3.5,4.9497,-1.5,-1.5,-1,-2,0.5,0.7071,-7.5,-7.5,-6,-9,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,14.0,14.0,22,6,8.0,11.3137,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,31.0,31.0,57,5,26.0,36.7696,-0.1,0.63
Pb2O2,45.0,45.0,82,8,37.0,52.3259,2.5,2.5,3,2,0.5,0.7071,-11.0,-11.0,-6,-16,5.0,7.0711,-1.0,-1.0,0,-2,1.0,1.4142,-6.0,-6.0,-3,-9,3.0,4.2426,3.0,3.0,4,2,1.0,1.4142,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,17.0,17.0,28,6,11.0,15.5563,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,26.0,26.0,47,5,21.0,29.6985,-0.66,0.51
Ru2O2,26.0,26.0,44,8,18.0,25.4558,2.5,2.5,3,2,0.5,0.7071,-11.5,-11.5,-7,-16,4.5,6.364,-1.5,-1.5,-1,-2,0.5,0.7071,-6.0,-6.0,-3,-9,3.0,4.2426,2.5,2.5,4,1,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,7.0,7.0,8,6,1.0,1.4142,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,35.0,35.0,65,5,30.0,42.4264,-0.52,0.3
Sc2O2,14.5,14.5,21,8,6.5,9.1924,2.0,2.0,3,1,1.0,1.4142,-11.5,-11.5,-7,-16,4.5,6.364,-1.0,-1.0,0,-2,1.0,1.4142,-6.0,-6.0,-3,-9,3.0,4.2426,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,4.5,4.5,6,3,1.5,2.1213,9.5,9.5,16,3,6.5,9.1924,5.5,5.5,9,2,3.5,4.9497,56.0,56.0,107,5,51.0,72.1249,-2.76,0.25
Ta2O2,40.5,40.5,73,8,32.5,45.9619,2.0,2.0,3,1,1.0,1.4142,-11.5,-11.5,-7,-16,4.5,6.364,-1.0,-1.0,0,-2,1.0,1.4142,-6.0,-6.0,-3,-9,3.0,4.2426,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,12.5,12.5,19,6,6.5,9.1924,10.5,10.5,16,5,5.5,7.7782,4.5,4.5,7,2,2.5,3.5355,46.5,46.5,88,5,41.5,58.6899,-0.72,1.29
V2O2,15.5,15.5,23,8,7.5,10.6066,2.0,2.0,3,1,1.0,1.4142,-11.5,-11.5,-7,-16,4.5,6.364,-1.0,-1.0,0,-2,1.0,1.4142,-6.5,-6.5,-4,-9,2.5,3.5355,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,5.5,5.5,6,5,0.5,0.7071,10.5,10.5,16,5,5.5,7.7782,4.5,4.5,7,2,2.5,3.5355,43.0,43.0,81,5,38.0,53.7401,-1.29,0.58
PbS,49.0,49.0,82,16,33.0,46.669,2.0,2.0,2,2,0.0,0.0,-8.5,-8.5,-6,-11,2.5,3.5355,-1.0,-1.0,0,-2,1.0,1.4142,-5.0,-5.0,-3,-7,2.0,2.8284,3.0,3.0,4,2,1.0,1.4142,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,17.0,17.0,28,6,11.0,15.5563,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,33.0,33.0,47,19,14.0,19.799,-0.34,0.23
Pd2S2,31.0,31.0,46,16,15.0,21.2132,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-8,-11,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-5.5,-5.5,-4,-7,1.5,2.1213,0.5,0.5,4,-3,3.5,4.9497,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.0,8.0,10,6,2.0,2.8284,13.0,13.0,16,10,3.0,4.2426,1.0,1.0,2,0,1.0,1.4142,25.5,25.5,32,19,6.5,9.1924,-0.09,0.3
Pt2S2,47.0,47.0,78,16,31.0,43.8406,2.0,2.0,2,2,0.0,0.0,-10.0,-10.0,-9,-11,1.0,1.4142,-2.0,-2.0,-2,-2,0.0,0.0,-6.0,-6.0,-5,-7,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,15.0,15.0,24,6,9.0,12.7279,13.0,13.0,16,10,3.0,4.2426,2.0,2.0,2,2,0.0,0.0,31.5,31.5,44,19,12.5,17.6777,-0.15,0.32
Rh2S2,30.5,30.5,45,16,14.5,20.5061,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-8,-11,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-5.0,-5.0,-3,-7,2.0,2.8284,0.5,0.5,4,-3,3.5,4.9497,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7.5,7.5,9,6,1.5,2.1213,12.5,12.5,16,9,3.5,4.9497,2.5,2.5,3,2,0.5,0.7071,38.5,38.5,58,19,19.5,27.5772,-0.07,0.41
Rh2Se2,39.5,39.5,45,34,5.5,7.7782,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-8,-10,1.0,1.4142,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-3,-6,1.5,2.1213,0.5,0.5,4,-3,3.5,4.9497,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.5,12.5,16,9,3.5,4.9497,12.5,12.5,16,9,3.5,4.9497,2.5,2.5,3,2,0.5,0.7071,42.0,42.0,58,26,16.0,22.6274,-0.07,0.25
Rh2Te2,48.5,48.5,52,45,3.5,4.9497,2.0,2.0,2,2,0.0,0.0,-8.5,-8.5,-8,-9,0.5,0.7071,-1.0,-1.0,0,-2,1.0,1.4142,-4.0,-4.0,-3,-5,1.0,1.4142,0.0,0.0,3,-3,3.0,4.2426,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,12.5,12.5,16,9,3.5,4.9497,12.5,12.5,16,9,3.5,4.9497,2.5,2.5,3,2,0.5,0.7071,47.5,47.5,58,37,10.5,14.8492,-0.05,0.34
Ru2S2,30.0,30.0,44,16,14.0,19.799,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-7,-11,2.0,2.8284,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-3,-7,2.0,2.8284,2.5,2.5,4,1,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7.0,7.0,8,6,1.0,1.4142,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,42.0,42.0,65,19,23.0,32.5269,-0.09,0.34
Sn2S2,33.0,33.0,50,16,17.0,24.0416,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-6,-11,2.5,3.5355,-1.0,-1.0,0,-2,1.0,1.4142,-5.0,-5.0,-3,-7,2.0,2.8284,3.0,3.0,4,2,1.0,1.4142,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,10.0,10.0,14,6,4.0,5.6569,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,37.5,37.5,56,19,18.5,26.163,-0.02,0.43
Ta2S2,44.5,44.5,73,16,28.5,40.3051,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-7,-11,2.0,2.8284,-1.0,-1.0,0,-2,1.0,1.4142,-5.0,-5.0,-3,-7,2.0,2.8284,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.5,12.5,19,6,6.5,9.1924,10.5,10.5,16,5,5.5,7.7782,4.5,4.5,7,2,2.5,3.5355,53.5,53.5,88,19,34.5,48.7904,-0.45,0.46
Ti2S2,19.0,19.0,22,16,3.0,4.2426,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-7,-11,2.0,2.8284,-1.0,-1.0,0,-2,1.0,1.4142,-5.5,-5.5,-4,-7,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,5.0,6,4,1.0,1.4142,10.0,10.0,16,4,6.0,8.4853,5.0,5.0,8,2,3.0,4.2426,55.5,55.5,92,19,36.5,51.6188,-0.92,0.52
V2S2,19.5,19.5,23,16,3.5,4.9497,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-7,-11,2.0,2.8284,-1.0,-1.0,0,-2,1.0,1.4142,-5.5,-5.5,-4,-7,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.5,5.5,6,5,0.5,0.7071,10.5,10.5,16,5,5.5,7.7782,4.5,4.5,7,2,2.5,3.5355,50.0,50.0,81,19,31.0,43.8406,-0.59,0.37
Zr2S2,28.0,28.0,40,16,12.0,16.9706,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-6,-11,2.5,3.5355,-1.0,-1.0,0,-2,1.0,1.4142,-5.0,-5.0,-3,-7,2.0,2.8284,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,5.0,6,4,1.0,1.4142,10.0,10.0,16,4,6.0,8.4853,5.0,5.0,8,2,3.0,4.2426,70.0,70.0,121,19,51.0,72.1249,-0.93,0.49
Zr2S2,28.0,28.0,40,16,12.0,16.9706,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-6,-11,2.5,3.5355,-1.0,-1.0,0,-2,1.0,1.4142,-5.0,-5.0,-3,-7,2.0,2.8284,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,5.0,6,4,1.0,1.4142,10.0,10.0,16,4,6.0,8.4853,5.0,5.0,8,2,3.0,4.2426,70.0,70.0,121,19,51.0,72.1249,-1.15,0.26
Sc2Se2,27.5,27.5,34,21,6.5,9.1924,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-7,-10,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-3,-6,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,9.5,9.5,16,3,6.5,9.1924,9.5,9.5,16,3,6.5,9.1924,5.5,5.5,9,2,3.5,4.9497,66.5,66.5,107,26,40.5,57.2756,-1.05,0.55
Sc2Te2,36.5,36.5,52,21,15.5,21.9203,1.5,1.5,2,1,0.5,0.7071,-8.0,-8.0,-7,-9,1.0,1.4142,-1.0,-1.0,0,-2,1.0,1.4142,-4.0,-4.0,-3,-5,1.0,1.4142,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,9.5,9.5,16,3,6.5,9.1924,9.5,9.5,16,3,6.5,9.1924,5.5,5.5,9,2,3.5,4.9497,72.0,72.0,107,37,35.0,49.4975,-0.55,0.63
W2Se2,54.0,54.0,74,34,20.0,28.2843,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-8,-10,1.0,1.4142,-1.0,-1.0,0,-2,1.0,1.4142,-5.0,-5.0,-4,-6,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,18.0,18.0,20,16,2.0,2.8284,11.0,11.0,16,6,5.0,7.0711,4.0,4.0,6,2,2.0,2.8284,50.5,50.5,75,26,24.5,34.6482,-0.21,0.24
Ti2Te2,37.0,37.0,52,22,15.0,21.2132,1.5,1.5,2,1,0.5,0.7071,-8.0,-8.0,-7,-9,1.0,1.4142,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-4,-5,0.5,0.7071,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,10.0,10.0,16,4,6.0,8.4853,10.0,10.0,16,4,6.0,8.4853,5.0,5.0,8,2,3.0,4.2426,64.5,64.5,92,37,27.5,38.8909,-0.08,0.63
Zr2Te2,46.0,46.0,52,40,6.0,8.4853,1.5,1.5,2,1,0.5,0.7071,-7.5,-7.5,-6,-9,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-4.0,-4.0,-3,-5,1.0,1.4142,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,10.0,10.0,16,4,6.0,8.4853,10.0,10.0,16,4,6.0,8.4853,5.0,5.0,8,2,3.0,4.2426,79.0,79.0,121,37,42.0,59.397,-0.28,0.65
BiO2,45.5,33.0,83,8,37.5,55.9017,2.5,2.6667,3,2,0.5,0.7454,-11.5,-13.0,-7,-16,4.5,6.7082,-1.5,-1.6667,-1,-2,0.5,0.7454,-6.5,-7.3333,-4,-9,2.5,3.7268,3.0,3.3333,4,2,1.0,1.4907,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,17.5,13.6667,29,6,11.5,17.1432,15.5,15.6667,16,15,0.5,0.7454,2.5,2.3333,3,2,0.5,0.7454,27.5,20.0,50,5,22.5,33.541,-0.68,0.38
Cd2S4,32.0,26.6667,48,16,16.0,23.8514,1.5,1.6667,2,1,0.5,0.7454,-10.0,-10.3333,-9,-11,1.0,1.4907,-0.5,-1.0,1,-2,1.5,2.2361,-6.0,-6.3333,-5,-7,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,9.0,8.0,12,6,3.0,4.4721,14.0,14.6667,16,12,2.0,2.9814,1.0,1.3333,2,0,1.0,1.4907,32.5,28.0,46,19,13.5,20.1246,-0.15,0.29
FeF2,17.5,14.6667,26,9,8.5,12.671,2.0,2.3333,3,1,1.0,1.4907,-13.0,-15.0,-7,-19,6.0,8.9443,-2.5,-3.0,-1,-4,1.5,2.2361,-7.5,-8.6667,-4,-11,3.5,5.2175,0.5,0.6667,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,7.5,7.3333,8,7,0.5,0.7454,12.5,14.0,17,8,4.5,6.7082,2.5,2.0,4,1,1.5,2.2361,30.5,21.3333,58,3,27.5,40.9946,-1.27,0.72
GaCl2,24.0,21.6667,31,17,7.0,10.435,2.0,2.3333,3,1,1.0,1.4907,-9.0,-10.3333,-5,-13,4.0,5.9628,-1.5,-2.0,0,-3,1.5,2.2361,-5.0,-6.0,-2,-8,3.0,4.4721,3.5,3.6667,4,3,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,10.0,9.0,13,7,3.0,4.4721,15.0,15.6667,17,13,2.0,2.9814,3.0,2.3333,5,1,2.0,2.9814,32.5,26.3333,51,14,18.5,27.5782,-0.62,0.42
Ga2Se4,32.5,33.0,34,31,1.5,2.2361,1.5,1.6667,2,1,0.5,0.7454,-7.5,-8.3333,-5,-10,2.5,3.7268,-1.0,-1.3333,0,-2,1.0,1.4907,-4.0,-4.6667,-2,-6,2.0,2.9814,3.5,3.6667,4,3,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,14.5,15.0,16,13,1.5,2.2361,14.5,15.0,16,13,1.5,2.2361,3.5,3.0,5,2,1.5,2.2361,38.5,34.3333,51,26,12.5,18.6339,-0.03,0.46
HfAs2,52.5,46.0,72,33,19.5,29.0689,1.5,1.6667,2,1,0.5,0.7454,-7.5,-8.0,-6,-9,1.5,2.2361,-0.5,-0.6667,0,-1,0.5,0.7454,-3.5,-4.0,-2,-5,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,16.5,16.0,18,15,1.5,2.2361,9.5,11.3333,15,4,5.5,8.1989,5.5,4.6667,8,3,2.5,3.7268,69.0,55.6667,109,29,40.0,59.6285,-0.19,0.57
HfI2,62.5,59.3333,72,53,9.5,14.1618,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.3333,-6,-11,2.5,3.7268,-1.5,-2.0,0,-3,1.5,2.2361,-4.5,-5.3333,-2,-7,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,17.5,17.3333,18,17,0.5,0.7454,10.5,12.6667,17,4,6.5,9.6896,4.5,3.3333,8,1,3.5,5.2175,71.5,59.0,109,34,37.5,55.9017,-0.55,0.24
HfO2,40.0,29.3333,72,8,32.0,47.7028,2.0,2.3333,3,1,1.0,1.4907,-11.0,-12.6667,-6,-16,5.0,7.4536,-1.0,-1.3333,0,-2,1.0,1.4907,-5.5,-6.6667,-2,-9,3.5,5.2175,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,12.0,10.0,18,6,6.0,8.9443,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,57.0,39.6667,109,5,52.0,77.517,-3.01,0.51
InSe2,41.5,39.0,49,34,7.5,11.1803,1.5,1.6667,2,1,0.5,0.7454,-7.5,-8.3333,-5,-10,2.5,3.7268,-1.0,-1.3333,0,-2,1.0,1.4907,-4.0,-4.6667,-2,-6,2.0,2.9814,3.0,3.3333,4,2,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,14.5,15.0,16,13,1.5,2.2361,14.5,15.0,16,13,1.5,2.2361,3.5,3.0,5,2,1.5,2.2361,44.0,38.0,62,26,18.0,26.8328,-0.21,0.24
Ir2O4,42.5,31.0,77,8,34.5,51.4296,2.5,2.6667,3,2,0.5,0.7454,-12.0,-13.3333,-8,-16,4.0,5.9628,-2.0,-2.0,-2,-2,0.0,0.0,-7.0,-7.6667,-5,-9,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,14.5,11.6667,23,6,8.5,12.671,12.5,13.6667,16,9,3.5,5.2175,2.5,2.3333,3,2,0.5,0.7454,28.0,20.3333,51,5,23.0,34.2864,-0.66,0.24
MoCl2,29.5,25.3333,42,17,12.5,18.6339,2.5,2.6667,3,2,0.5,0.7454,-9.5,-10.6667,-6,-13,3.5,5.2175,-2.0,-2.3333,-1,-3,1.0,1.4907,-6.0,-6.6667,-4,-8,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,6.5,6.6667,7,6,0.5,0.7454,11.5,13.3333,17,6,5.5,8.1989,3.5,2.6667,6,1,2.5,3.7268,50.0,38.0,86,14,36.0,53.6656,-0.52,0.48
NbAs2,37.0,35.6667,41,33,4.0,5.9628,1.5,1.6667,2,1,0.5,0.7454,-8.0,-8.3333,-7,-9,1.0,1.4907,-0.5,-0.6667,0,-1,0.5,0.7454,-4.5,-4.6667,-4,-5,0.5,0.7454,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,10.0,11.6667,15,5,5.0,7.4536,10.0,11.6667,15,5,5.0,7.4536,5.0,4.3333,7,3,2.0,2.9814,67.5,54.6667,106,29,38.5,57.3924,-0.12,0.43
NbBr2,38.0,37.0,41,35,3.0,4.4721,1.5,1.6667,2,1,0.5,0.7454,-9.5,-10.3333,-7,-12,2.5,3.7268,-1.5,-2.0,0,-3,1.5,2.2361,-5.5,-6.0,-4,-7,1.5,2.2361,2.5,3.3333,5,0,2.5,3.7268,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,11.0,13.0,17,5,6.0,8.9443,11.0,13.0,17,5,6.0,8.9443,4.0,3.0,7,1,3.0,4.4721,63.5,49.3333,106,21,42.5,63.3553,-0.35,0.54
NbCl2,29.0,25.0,41,17,12.0,17.8885,2.0,2.3333,3,1,1.0,1.4907,-10.0,-11.0,-7,-13,3.0,4.4721,-1.5,-2.0,0,-3,1.5,2.2361,-6.0,-6.6667,-4,-8,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,6.0,6.3333,7,5,1.0,1.4907,11.0,13.0,17,5,6.0,8.9443,4.0,3.0,7,1,3.0,4.4721,60.0,44.6667,106,14,46.0,68.5727,-0.96,0.29
